; Number of ROIs: 7
; File Dimension: 3340 x 1683
;
; ROI name: Water-reservior
; ROI rgb value: {0, 255, 255}
; ROI npts: 257
;
; ROI name: Water-Ocean
; ROI rgb value: {0, 0, 196}
; ROI npts: 27053
;
; ROI name: Urban
; ROI rgb value: {240, 155, 0}
; ROI npts: 398
;
; ROI name: Mountain ridge
; ROI rgb value: {36, 36, 36}
; ROI npts: 205
;
; ROI name: Vegetation
; ROI rgb value: {0, 255, 0}
; ROI npts: 32
;
; ROI name: Water-river
; ROI rgb value: {152, 107, 220}
; ROI npts: 90
;
; ROI name: Farmland
; ROI rgb value: {153, 99, 0}
; ROI npts: 36
;
; File X, File Y, Lat, Lon, B1, B2, B3, B4, B5, B6, B7
 2267,  1241,  22.51870374,  114.37861198,  0.038850,  0.032400,  0.018500,  0.011650,  0.007050,  -0.227197,   0.245989
 2268,  1241,  22.51870374,  114.37888147,  0.038600,  0.032150,  0.018050,  0.012000,  0.007600,  -0.201331,   0.224490
 2269,  1241,  22.51870374,  114.37915096,  0.038500,  0.032100,  0.017450,  0.011550,  0.007300,  -0.203448,   0.225464
 2270,  1241,  22.51870374,  114.37942045,  0.038500,  0.032100,  0.017450,  0.011550,  0.007300,  -0.203448,   0.225464
 2271,  1241,  22.51870374,  114.37968994,  0.038800,  0.032850,  0.018800,  0.012350,  0.007850,  -0.207063,   0.222772
 2272,  1241,  22.51870374,  114.37995943,  0.039650,  0.032900,  0.018950,  0.012050,  0.008050,  -0.222581,   0.199005
 2273,  1241,  22.51870374,  114.38022892,  0.038950,  0.032450,  0.018200,  0.011550,  0.008200,  -0.223529,   0.169620
 2274,  1241,  22.51870374,  114.38049841,  0.038950,  0.032850,  0.018400,  0.012050,  0.008000,  -0.208539,   0.201995
 2275,  1241,  22.51870374,  114.38076790,  0.038700,  0.032200,  0.017500,  0.012000,  0.008050,  -0.186441,   0.197007
 2276,  1241,  22.51870374,  114.38103739,  0.038100,  0.032050,  0.017250,  0.012050,  0.008600,  -0.177474,   0.167070
 2277,  1241,  22.51870374,  114.38130688,  0.038100,  0.031700,  0.017200,  0.011100,  0.007950,  -0.215548,   0.165354
 2278,  1241,  22.51870374,  114.38157637,  0.038100,  0.031600,  0.017200,  0.011050,  0.007650,  -0.217699,   0.181818
 2279,  1241,  22.51870374,  114.38184586,  0.038000,  0.031400,  0.016950,  0.011200,  0.007250,  -0.204263,   0.214092
 2280,  1241,  22.51870374,  114.38211535,  0.038350,  0.031650,  0.017400,  0.011250,  0.007550,  -0.214660,   0.196809
 2281,  1241,  22.51870374,  114.38238484,  0.038400,  0.031800,  0.017950,  0.011250,  0.007650,  -0.229452,   0.190476
 2282,  1241,  22.51870374,  114.38265433,  0.039050,  0.032050,  0.018350,  0.011250,  0.007600,  -0.239865,   0.193634
 2283,  1241,  22.51870374,  114.38292382,  0.039050,  0.032050,  0.018350,  0.011250,  0.007600,  -0.239865,   0.193634
 2284,  1241,  22.51870374,  114.38319331,  0.039250,  0.032900,  0.018800,  0.011950,  0.007550,  -0.222764,   0.225641
 2285,  1241,  22.51870374,  114.38346280,  0.039350,  0.033250,  0.018500,  0.012000,  0.007250,  -0.213115,   0.246753
 2286,  1241,  22.51870374,  114.38373229,  0.038700,  0.032300,  0.017700,  0.011350,  0.007000,  -0.218589,   0.237057
 2287,  1241,  22.51870374,  114.38400178,  0.037900,  0.031400,  0.017050,  0.011050,  0.006750,  -0.213523,   0.241573
 2288,  1241,  22.51870374,  114.38427127,  0.037500,  0.031550,  0.016700,  0.011450,  0.007100,  -0.186501,   0.234501
 2289,  1241,  22.51870374,  114.38454076,  0.037450,  0.031350,  0.016200,  0.010600,  0.007000,  -0.208955,   0.204545
 2290,  1241,  22.51870374,  114.38481025,  0.037400,  0.031250,  0.016400,  0.011400,  0.006950,  -0.179856,   0.242507
 2291,  1241,  22.51870374,  114.38507974,  0.038100,  0.031200,  0.017050,  0.011450,  0.006450,  -0.196491,   0.279330
 2292,  1241,  22.51870374,  114.38534923,  0.038400,  0.032700,  0.018000,  0.011600,  0.006700,  -0.216216,   0.267760
 2293,  1241,  22.51870374,  114.38561872,  0.039450,  0.033800,  0.018700,  0.011550,  0.006700,  -0.236364,   0.265753
 2294,  1241,  22.51870374,  114.38588821,  0.039450,  0.033800,  0.018700,  0.011800,  0.006900,  -0.226230,   0.262032
 2295,  1241,  22.51870374,  114.38615770,  0.038500,  0.032350,  0.017650,  0.011350,  0.006800,  -0.217241,   0.250689
 2296,  1241,  22.51870374,  114.38642719,  0.037550,  0.031400,  0.016050,  0.010200,  0.006650,  -0.222857,   0.210682
 2297,  1241,  22.51870374,  114.38669668,  0.037550,  0.031400,  0.016050,  0.010200,  0.006650,  -0.222857,   0.210682
 2298,  1241,  22.51870374,  114.38696617,  0.038400,  0.032150,  0.016750,  0.011200,  0.006700,  -0.198569,   0.251397
 2299,  1241,  22.51870374,  114.38723566,  0.038450,  0.031650,  0.016700,  0.010900,  0.006800,  -0.210145,   0.231638
 2300,  1241,  22.51870374,  114.38750515,  0.037900,  0.031150,  0.016600,  0.010200,  0.006500,  -0.238806,   0.221557
 2301,  1241,  22.51870374,  114.38777464,  0.038750,  0.032300,  0.017000,  0.011500,  0.006700,  -0.192982,   0.263736
 2302,  1241,  22.51870374,  114.38804413,  0.038850,  0.032900,  0.017900,  0.011950,  0.007100,  -0.199330,   0.254593
 2303,  1241,  22.51870374,  114.38831362,  0.039250,  0.032450,  0.017550,  0.011900,  0.007700,  -0.191851,   0.214286
 2355,  1241,  22.51870374,  114.40232710,  0.034900,  0.031200,  0.015450,  0.011450,  0.008250,  -0.148699,   0.162437
 2356,  1241,  22.51870374,  114.40259659,  0.035100,  0.030800,  0.015450,  0.011950,  0.008000,  -0.127737,   0.197995
 2357,  1241,  22.51870374,  114.40286608,  0.035100,  0.030600,  0.015700,  0.012050,  0.008450,  -0.131532,   0.175610
 2333,  1241,  22.51870374,  114.39639832,  0.034700,  0.031600,  0.016550,  0.011800,  0.007200,  -0.167549,   0.242105
 2332,  1241,  22.51870374,  114.39612883,  0.034800,  0.031600,  0.016000,  0.011300,  0.007300,  -0.172161,   0.215054
 2331,  1241,  22.51870374,  114.39585934,  0.034850,  0.031100,  0.015850,  0.010500,  0.007350,  -0.203036,   0.176471
 2330,  1241,  22.51870374,  114.39558985,  0.034350,  0.030750,  0.015300,  0.011500,  0.007800,  -0.141791,   0.191710
 2329,  1241,  22.51870374,  114.39532036,  0.034900,  0.031350,  0.015450,  0.010750,  0.007500,  -0.179389,   0.178082
 2328,  1241,  22.51870374,  114.39505087,  0.035100,  0.031000,  0.015800,  0.010250,  0.007300,  -0.213052,   0.168091
 2327,  1241,  22.51870374,  114.39478138,  0.035000,  0.030800,  0.015650,  0.010750,  0.007950,  -0.185606,   0.149733
 2326,  1241,  22.51870374,  114.39451189,  0.034650,  0.030750,  0.015800,  0.011200,  0.008100,  -0.170370,   0.160622
 2325,  1241,  22.51870374,  114.39424240,  0.035150,  0.030700,  0.015400,  0.011400,  0.007450,  -0.149254,   0.209549
 2324,  1241,  22.51870374,  114.39397291,  0.035850,  0.031900,  0.016700,  0.011950,  0.007600,  -0.165794,   0.222506
 2323,  1241,  22.51870374,  114.39370342,  0.035450,  0.031500,  0.016050,  0.012150,  0.007550,  -0.138298,   0.233503
 2322,  1241,  22.51870374,  114.39343393,  0.035450,  0.031500,  0.016050,  0.012150,  0.007550,  -0.138298,   0.233503
 2321,  1241,  22.51870374,  114.39316444,  0.034900,  0.031050,  0.015550,  0.011100,  0.007900,  -0.166979,   0.168421
 2320,  1241,  22.51870374,  114.39289495,  0.036350,  0.031850,  0.016750,  0.012850,  0.008050,  -0.131757,   0.229665
 2319,  1241,  22.51870374,  114.39262546,  0.036950,  0.032300,  0.017150,  0.012250,  0.008100,  -0.166667,   0.203931
 2318,  1241,  22.51870374,  114.39235597,  0.037200,  0.032550,  0.017200,  0.012250,  0.008050,  -0.168081,   0.206897
 2317,  1241,  22.51870374,  114.39208648,  0.037150,  0.032500,  0.017450,  0.012750,  0.007800,  -0.155629,   0.240876
 2316,  1241,  22.51870374,  114.39181699,  0.035650,  0.031400,  0.016100,  0.011750,  0.007750,  -0.156194,   0.205128
 2315,  1241,  22.51870374,  114.39154750,  0.035750,  0.031250,  0.016300,  0.010550,  0.007600,  -0.214153,   0.162534
 2314,  1241,  22.51870374,  114.39127801,  0.036400,  0.031150,  0.016650,  0.010650,  0.007400,  -0.219780,   0.180055
 2313,  1241,  22.51870374,  114.39100852,  0.037050,  0.031300,  0.017450,  0.012200,  0.007500,  -0.177066,   0.238579
 2312,  1241,  22.51870374,  114.39073903,  0.038350,  0.033250,  0.018400,  0.012750,  0.007650,  -0.181380,   0.250000
 2311,  1241,  22.51870374,  114.39046954,  0.037350,  0.031800,  0.017900,  0.011850,  0.007450,  -0.203361,   0.227979
 2310,  1241,  22.51870374,  114.39020005,  0.037250,  0.030850,  0.015550,  0.009600,  0.006900,  -0.236581,   0.163636
 2309,  1241,  22.51870374,  114.38993056,  0.037250,  0.030850,  0.015550,  0.009600,  0.006900,  -0.236581,   0.163636
 2308,  1241,  22.51870374,  114.38966107,  0.037850,  0.031600,  0.016700,  0.010650,  0.007000,  -0.221207,   0.206799
 2307,  1241,  22.51870374,  114.38939158,  0.037550,  0.031950,  0.017350,  0.012100,  0.006950,  -0.178268,   0.270341
 2306,  1241,  22.51870374,  114.38912209,  0.038300,  0.033250,  0.018350,  0.012750,  0.007550,  -0.180064,   0.256158
 2305,  1241,  22.51870374,  114.38885260,  0.038950,  0.034300,  0.018900,  0.012750,  0.007950,  -0.194313,   0.231884
 2304,  1241,  22.51870374,  114.38858311,  0.039500,  0.034050,  0.019300,  0.012450,  0.007400,  -0.215748,   0.254408
 2358,  1241,  22.51870374,  114.40313557,  0.034500,  0.030350,  0.015300,  0.011350,  0.008000,  -0.148218,   0.173127
 2359,  1241,  22.51870374,  114.40340506,  0.034150,  0.030150,  0.015050,  0.011100,  0.007300,  -0.151052,   0.206522
 2360,  1241,  22.51870374,  114.40367455,  0.033950,  0.029750,  0.014950,  0.010400,  0.007750,  -0.179487,   0.146006
 2361,  1241,  22.51870374,  114.40394404,  0.033700,  0.029400,  0.014100,  0.009650,  0.007350,  -0.187368,   0.135294
 2362,  1241,  22.51870374,  114.40421353,  0.033650,  0.028900,  0.013750,  0.009850,  0.007750,  -0.165254,   0.119318
 2363,  1241,  22.51870374,  114.40448302,  0.033650,  0.028900,  0.013750,  0.009850,  0.007750,  -0.165254,   0.119318
 2364,  1241,  22.51870374,  114.40475251,  0.034550,  0.030650,  0.015800,  0.010950,  0.007350,  -0.181308,   0.196721
 2365,  1241,  22.51870374,  114.40502200,  0.036100,  0.031550,  0.017150,  0.011300,  0.007600,  -0.205624,   0.195767
 2366,  1241,  22.51870374,  114.40529149,  0.035450,  0.031000,  0.016600,  0.011350,  0.008000,  -0.187835,   0.173127
 2367,  1241,  22.51870374,  114.40556098,  0.034300,  0.029800,  0.015050,  0.010650,  0.007800,  -0.171206,   0.154472
 2368,  1241,  22.51870374,  114.40583047,  0.033850,  0.029000,  0.014900,  0.009800,  0.007550,  -0.206478,   0.129683
 2369,  1241,  22.51870374,  114.40609996,  0.033950,  0.029600,  0.015650,  0.010500,  0.007800,  -0.196941,   0.147541
 2370,  1241,  22.51870374,  114.40636945,  0.035150,  0.030800,  0.016450,  0.011450,  0.007950,  -0.179211,   0.180412
 2371,  1241,  22.51870374,  114.40663894,  0.035150,  0.030800,  0.016450,  0.011800,  0.008300,  -0.164602,   0.174129
 2372,  1241,  22.51870374,  114.40690843,  0.034750,  0.030050,  0.016050,  0.011000,  0.007900,  -0.186691,   0.164021
 2373,  1241,  22.51870374,  114.40717792,  0.035900,  0.031600,  0.016600,  0.011100,  0.007750,  -0.198556,   0.177719
 2374,  1241,  22.51870374,  114.40744741,  0.036300,  0.032250,  0.017050,  0.011450,  0.007950,  -0.196491,   0.180412
 2375,  1241,  22.51870374,  114.40771690,  0.035800,  0.031600,  0.016500,  0.011400,  0.007900,  -0.182796,   0.181347
 2376,  1241,  22.51870374,  114.40798639,  0.035800,  0.031600,  0.016500,  0.011400,  0.007900,  -0.182796,   0.181347
 2377,  1241,  22.51870374,  114.40825588,  0.035550,  0.031150,  0.015800,  0.011200,  0.007850,  -0.170370,   0.175853
 2378,  1241,  22.51870374,  114.40852537,  0.036200,  0.031800,  0.016750,  0.011500,  0.007900,  -0.185841,   0.185567
 2379,  1241,  22.51870374,  114.40879486,  0.035400,  0.030600,  0.015900,  0.011300,  0.008150,  -0.169118,   0.161954
 2380,  1241,  22.51870374,  114.40906435,  0.034900,  0.030500,  0.015400,  0.011000,  0.008050,  -0.166667,   0.154856
 2381,  1241,  22.51870374,  114.40933384,  0.035100,  0.031250,  0.016000,  0.011100,  0.008100,  -0.180812,   0.156250
 2382,  1241,  22.51870374,  114.40960333,  0.036500,  0.032300,  0.017000,  0.012150,  0.008700,  -0.166381,   0.165468
 2383,  1241,  22.51870374,  114.40987282,  0.035600,  0.031600,  0.016100,  0.011750,  0.008600,  -0.156194,   0.154791
 2384,  1241,  22.51870374,  114.41014231,  0.036000,  0.031450,  0.016250,  0.011400,  0.008150,  -0.175407,   0.166240
 2385,  1241,  22.51870374,  114.41041180,  0.034800,  0.030950,  0.016150,  0.011100,  0.007700,  -0.185321,   0.180851
 2386,  1241,  22.51870374,  114.41068129,  0.034200,  0.030500,  0.015450,  0.011150,  0.008250,  -0.161654,   0.149485
 2387,  1241,  22.51870374,  114.41095078,  0.034950,  0.030800,  0.016250,  0.011950,  0.008650,  -0.152482,   0.160194
 2388,  1241,  22.51870374,  114.41122027,  0.035200,  0.030900,  0.016550,  0.012050,  0.009100,  -0.157343,   0.139480
 2389,  1241,  22.51870374,  114.41148976,  0.035200,  0.030900,  0.016550,  0.012050,  0.009100,  -0.157343,   0.139480
 2390,  1241,  22.51870374,  114.41175925,  0.034250,  0.030350,  0.015700,  0.011650,  0.008400,  -0.148080,   0.162095
 2391,  1241,  22.51870374,  114.41202874,  0.034000,  0.030550,  0.015900,  0.011650,  0.008550,  -0.154265,   0.153465
 2392,  1241,  22.51870374,  114.41229823,  0.033600,  0.030300,  0.015300,  0.011500,  0.008050,  -0.141791,   0.176471
 2393,  1241,  22.51870374,  114.41256772,  0.033200,  0.030400,  0.014700,  0.010850,  0.007600,  -0.150685,   0.176152
 2394,  1241,  22.51870374,  114.41283721,  0.032350,  0.029600,  0.013950,  0.010100,  0.007750,  -0.160083,   0.131653
 2395,  1241,  22.51870374,  114.41310670,  0.032750,  0.029400,  0.014400,  0.010150,  0.007650,  -0.173116,   0.140449
 2396,  1241,  22.51870374,  114.41337619,  0.033550,  0.030050,  0.014800,  0.010700,  0.007800,  -0.160784,   0.156757
 2397,  1241,  22.51870374,  114.41364568,  0.033750,  0.030500,  0.015400,  0.011500,  0.008000,  -0.144981,   0.179487
 2398,  1241,  22.51870374,  114.41391517,  0.034050,  0.030300,  0.014750,  0.010750,  0.007950,  -0.156863,   0.149733
 2399,  1241,  22.51870374,  114.41418466,  0.033800,  0.030050,  0.013950,  0.010700,  0.007650,  -0.131846,   0.166213
 2400,  1241,  22.51870374,  114.41445415,  0.034500,  0.029650,  0.014250,  0.010750,  0.007450,  -0.140000,   0.181319
 2401,  1241,  22.51870374,  114.41472364,  0.034200,  0.030350,  0.014650,  0.010950,  0.007850,  -0.144531,   0.164894
 2402,  1241,  22.51870374,  114.41499313,  0.034750,  0.030200,  0.015250,  0.010950,  0.007900,  -0.164122,   0.161804
 2334,  1241,  22.51870374,  114.39666781,  0.034900,  0.030550,  0.015600,  0.011650,  0.007100,  -0.144954,   0.242667
 2335,  1241,  22.51870374,  114.39693730,  0.035850,  0.031700,  0.016300,  0.011700,  0.007100,  -0.164286,   0.244681
 2336,  1241,  22.51870374,  114.39720679,  0.035850,  0.031700,  0.016300,  0.011700,  0.007100,  -0.164286,   0.244681
 2337,  1241,  22.51870374,  114.39747628,  0.035950,  0.031800,  0.016500,  0.011700,  0.007400,  -0.170213,   0.225131
 2338,  1241,  22.51870374,  114.39774577,  0.034950,  0.031400,  0.015800,  0.011400,  0.007400,  -0.161765,   0.212766
 2339,  1241,  22.51870374,  114.39801526,  0.034200,  0.030150,  0.014500,  0.010750,  0.007100,  -0.148515,   0.204482
 2340,  1241,  22.51870374,  114.39828475,  0.033650,  0.029300,  0.013550,  0.010250,  0.007200,  -0.138655,   0.174785
 2341,  1241,  22.51870374,  114.39855424,  0.033950,  0.029700,  0.014350,  0.010350,  0.007650,  -0.161943,   0.150000
 2342,  1241,  22.51870374,  114.39882373,  0.034150,  0.030550,  0.015150,  0.011350,  0.007550,  -0.143396,   0.201058
 2343,  1241,  22.51870374,  114.39909322,  0.034300,  0.030600,  0.015500,  0.011900,  0.007450,  -0.131387,   0.229974
 2344,  1241,  22.51870374,  114.39936271,  0.034000,  0.030000,  0.015300,  0.011450,  0.007000,  -0.143925,   0.241192
 2345,  1241,  22.51870374,  114.39963220,  0.034800,  0.030700,  0.016250,  0.012400,  0.007350,  -0.134380,   0.255696
 2346,  1241,  22.51870374,  114.39990169,  0.035550,  0.031200,  0.016600,  0.012350,  0.007650,  -0.146805,   0.235000
 2347,  1241,  22.51870374,  114.40017118,  0.035350,  0.030800,  0.016100,  0.012350,  0.007400,  -0.131810,   0.250633
 2348,  1241,  22.51870374,  114.40044067,  0.035150,  0.030650,  0.015450,  0.012100,  0.007500,  -0.121597,   0.234694
 2349,  1241,  22.51870374,  114.40071016,  0.035050,  0.031050,  0.015850,  0.012550,  0.007950,  -0.116197,   0.224390
 2350,  1241,  22.51870374,  114.40097965,  0.035050,  0.031050,  0.015850,  0.012550,  0.007950,  -0.116197,   0.224390
 2351,  1241,  22.51870374,  114.40124914,  0.035350,  0.031450,  0.016250,  0.012850,  0.008550,  -0.116838,   0.200935
 2352,  1241,  22.51870374,  114.40151863,  0.035300,  0.031450,  0.016150,  0.012700,  0.008150,  -0.119584,   0.218225
 2353,  1241,  22.51870374,  114.40178812,  0.034850,  0.031000,  0.015650,  0.012000,  0.007900,  -0.132007,   0.206030
 2220,  1241,  22.51870374,  114.36594595,  0.039850,  0.035200,  0.019550,  0.013850,  0.009850,  -0.170659,   0.168776
 2403,  1241,  22.51870374,  114.41526262,  0.034750,  0.030200,  0.015250,  0.010950,  0.007900,  -0.164122,   0.161804
 2223,  1242,  22.51843425,  114.36675442,  0.043500,  0.037100,  0.020950,  0.016700,  0.014400,  -0.112882,   0.073955
 2224,  1242,  22.51843425,  114.36702391,  0.043250,  0.036200,  0.021200,  0.015750,  0.012900,  -0.147497,   0.099476
 2225,  1242,  22.51843425,  114.36729340,  0.043900,  0.036950,  0.021400,  0.016800,  0.014350,  -0.120419,   0.078652
 2226,  1242,  22.51843425,  114.36756289,  0.044050,  0.038000,  0.021100,  0.017500,  0.014850,  -0.093264,   0.081917
 2227,  1242,  22.51843425,  114.36783238,  0.042900,  0.038150,  0.021600,  0.017600,  0.014550,  -0.102041,   0.094868
 2228,  1242,  22.51843425,  114.36810187,  0.041200,  0.036150,  0.020700,  0.015700,  0.014350,  -0.137363,   0.044925
 2229,  1242,  22.51843425,  114.36837136,  0.042700,  0.037900,  0.021100,  0.016300,  0.013900,  -0.128342,   0.079470
 2230,  1242,  22.51843425,  114.36864085,  0.042700,  0.037900,  0.021100,  0.016300,  0.013900,  -0.128342,   0.079470
 2231,  1242,  22.51843425,  114.36891034,  0.043400,  0.038400,  0.021800,  0.017000,  0.014600,  -0.123711,   0.075949
 2232,  1242,  22.51843425,  114.36917983,  0.043600,  0.038800,  0.021500,  0.018000,  0.014700,  -0.088608,   0.100917
 2233,  1242,  22.51843425,  114.36944932,  0.044000,  0.038500,  0.021500,  0.016700,  0.014300,  -0.125654,   0.077419
 2234,  1242,  22.51843425,  114.36971881,  0.043800,  0.038400,  0.021300,  0.015900,  0.014200,  -0.145161,   0.056478
 2235,  1242,  22.51843425,  114.36998830,  0.043300,  0.038000,  0.021500,  0.015100,  0.013600,  -0.174863,   0.052265
 2236,  1242,  22.51843425,  114.37025779,  0.041800,  0.036150,  0.020750,  0.013750,  0.009550,  -0.202899,   0.180258
 2237,  1242,  22.51843425,  114.37052728,  0.041650,  0.036950,  0.021000,  0.014750,  0.010950,  -0.174825,   0.147860
 2238,  1242,  22.51843425,  114.37079677,  0.040900,  0.036500,  0.021050,  0.013950,  0.010800,  -0.202857,   0.127273
 2239,  1242,  22.51843425,  114.37106626,  0.040550,  0.035550,  0.020600,  0.013600,  0.010350,  -0.204678,   0.135699
 2240,  1242,  22.51843425,  114.37133575,  0.040050,  0.034850,  0.019850,  0.013550,  0.009900,  -0.188623,   0.155650
 2241,  1242,  22.51843425,  114.37160524,  0.039700,  0.034800,  0.019650,  0.013200,  0.009750,  -0.196347,   0.150327
 2242,  1242,  22.51843425,  114.37187473,  0.039400,  0.034750,  0.019300,  0.012800,  0.009050,  -0.202492,   0.171625
 2243,  1242,  22.51843425,  114.37214422,  0.039400,  0.034750,  0.019300,  0.012800,  0.009050,  -0.202492,   0.171625
 2244,  1242,  22.51843425,  114.37241371,  0.039700,  0.034550,  0.019450,  0.012400,  0.009100,  -0.221350,   0.153488
 2245,  1242,  22.51843425,  114.37268320,  0.039750,  0.034450,  0.019250,  0.012100,  0.009000,  -0.228070,   0.146919
 2246,  1242,  22.51843425,  114.37295269,  0.039550,  0.034100,  0.019200,  0.012150,  0.009300,  -0.224880,   0.132867
 2247,  1242,  22.51843425,  114.37322218,  0.039350,  0.033900,  0.019450,  0.012200,  0.008200,  -0.229068,   0.196078
 2248,  1242,  22.51843425,  114.37349167,  0.039100,  0.034250,  0.019400,  0.012300,  0.008450,  -0.223975,   0.185542
 2249,  1242,  22.51843425,  114.37376116,  0.039400,  0.034050,  0.019200,  0.012650,  0.008600,  -0.205651,   0.190588
 2250,  1242,  22.51843425,  114.37403065,  0.039500,  0.034050,  0.018950,  0.012600,  0.008750,  -0.201268,   0.180328
 2251,  1242,  22.51843425,  114.37430014,  0.039950,  0.033600,  0.018350,  0.012650,  0.008500,  -0.183871,   0.196217
 2252,  1242,  22.51843425,  114.37456963,  0.039750,  0.033250,  0.018100,  0.012500,  0.008600,  -0.183007,   0.184834
 2253,  1242,  22.51843425,  114.37483912,  0.039400,  0.033400,  0.017850,  0.012600,  0.008450,  -0.172414,   0.197150
 2254,  1242,  22.51843425,  114.37510861,  0.039150,  0.033550,  0.018500,  0.012150,  0.008450,  -0.207178,   0.179612
 2255,  1242,  22.51843425,  114.37537810,  0.038950,  0.033300,  0.018550,  0.011950,  0.008150,  -0.216393,   0.189055
 2256,  1242,  22.51843425,  114.37564759,  0.039350,  0.033150,  0.017950,  0.012200,  0.007850,  -0.190713,   0.216958
 2257,  1242,  22.51843425,  114.37591708,  0.039900,  0.033050,  0.017950,  0.012200,  0.008100,  -0.190713,   0.201970
 2258,  1242,  22.51843425,  114.37618657,  0.038950,  0.033250,  0.017500,  0.012250,  0.008050,  -0.176471,   0.206897
 2259,  1242,  22.51843425,  114.37645606,  0.038050,  0.032100,  0.016950,  0.011600,  0.007950,  -0.187391,   0.186701
 2260,  1242,  22.51843425,  114.37672555,  0.036900,  0.031750,  0.016050,  0.011150,  0.007250,  -0.180147,   0.211957
 2261,  1242,  22.51843425,  114.37699504,  0.038000,  0.032200,  0.017150,  0.011250,  0.007450,  -0.207746,   0.203209
 2262,  1242,  22.51843425,  114.37726453,  0.038050,  0.031900,  0.017450,  0.011950,  0.007950,  -0.187075,   0.201005
 2263,  1242,  22.51843425,  114.37753402,  0.037550,  0.031450,  0.016800,  0.011200,  0.007850,  -0.200000,   0.175853
 2264,  1242,  22.51843425,  114.37780351,  0.036800,  0.031700,  0.016250,  0.011100,  0.007550,  -0.188300,   0.190349
 2265,  1242,  22.51843425,  114.37807300,  0.037500,  0.031400,  0.017000,  0.011700,  0.007700,  -0.184669,   0.206186
 2266,  1242,  22.51843425,  114.37834249,  0.038250,  0.031850,  0.017850,  0.011850,  0.007500,  -0.202020,   0.224806
 2267,  1242,  22.51843425,  114.37861198,  0.039250,  0.032950,  0.018900,  0.011900,  0.007800,  -0.227273,   0.208122
 2268,  1242,  22.51843425,  114.37888147,  0.038850,  0.032250,  0.018250,  0.011650,  0.007350,  -0.220736,   0.226316
 2269,  1242,  22.51843425,  114.37915096,  0.038650,  0.032350,  0.017900,  0.011900,  0.007350,  -0.201342,   0.236364
 2270,  1242,  22.51843425,  114.37942045,  0.038650,  0.032350,  0.017900,  0.011900,  0.007350,  -0.201342,   0.236364
 2271,  1242,  22.51843425,  114.37968994,  0.038550,  0.032350,  0.018200,  0.012250,  0.007900,  -0.195402,   0.215881
 2272,  1242,  22.51843425,  114.37995943,  0.039200,  0.032550,  0.018200,  0.011650,  0.008100,  -0.219430,   0.179747
 2273,  1242,  22.51843425,  114.38022892,  0.039000,  0.032450,  0.018400,  0.011900,  0.007900,  -0.214521,   0.202020
 2274,  1242,  22.51843425,  114.38049841,  0.039250,  0.033000,  0.018250,  0.012350,  0.008200,  -0.192810,   0.201946
 2275,  1242,  22.51843425,  114.38076790,  0.038750,  0.032900,  0.018250,  0.012350,  0.008300,  -0.192810,   0.196126
 2276,  1242,  22.51843425,  114.38103739,  0.038400,  0.032200,  0.017550,  0.011800,  0.008300,  -0.195911,   0.174129
 2277,  1242,  22.51843425,  114.38130688,  0.038400,  0.032050,  0.018150,  0.011500,  0.007850,  -0.224283,   0.188630
 2278,  1242,  22.51843425,  114.38157637,  0.038400,  0.032250,  0.017950,  0.011250,  0.007600,  -0.229452,   0.193634
 2279,  1242,  22.51843425,  114.38184586,  0.037800,  0.031500,  0.016650,  0.011300,  0.007450,  -0.191413,   0.205333
 2280,  1242,  22.51843425,  114.38211535,  0.037650,  0.030650,  0.016350,  0.010900,  0.007550,  -0.200000,   0.181572
 2281,  1242,  22.51843425,  114.38238484,  0.038550,  0.031550,  0.018000,  0.010900,  0.007600,  -0.245675,   0.178378
 2282,  1242,  22.51843425,  114.38265433,  0.039200,  0.032150,  0.018400,  0.011000,  0.007300,  -0.251701,   0.202186
 2283,  1242,  22.51843425,  114.38292382,  0.039200,  0.032150,  0.018400,  0.011000,  0.007300,  -0.251701,   0.202186
 2284,  1242,  22.51843425,  114.38319331,  0.038850,  0.033000,  0.018500,  0.012050,  0.007400,  -0.211129,   0.239075
 2285,  1242,  22.51843425,  114.38346280,  0.038800,  0.032850,  0.018450,  0.011750,  0.007200,  -0.221854,   0.240106
 2286,  1242,  22.51843425,  114.38373229,  0.039050,  0.032850,  0.018400,  0.010950,  0.007000,  -0.253833,   0.220056
 2287,  1242,  22.51843425,  114.38400178,  0.038950,  0.032750,  0.018250,  0.011300,  0.007000,  -0.235195,   0.234973
 2288,  1242,  22.51843425,  114.38427127,  0.038400,  0.033000,  0.018600,  0.011400,  0.007050,  -0.240000,   0.235772
 2289,  1242,  22.51843425,  114.38454076,  0.037600,  0.031650,  0.017150,  0.011550,  0.006850,  -0.195122,   0.255435
 2290,  1242,  22.51843425,  114.38481025,  0.037250,  0.031250,  0.016450,  0.011300,  0.006700,  -0.185586,   0.255556
 2291,  1242,  22.51843425,  114.38507974,  0.037450,  0.031100,  0.016250,  0.011300,  0.006600,  -0.179673,   0.262570
 2292,  1242,  22.51843425,  114.38534923,  0.038500,  0.031600,  0.016750,  0.011250,  0.006650,  -0.196429,   0.256983
 2293,  1242,  22.51843425,  114.38561872,  0.037950,  0.032200,  0.016850,  0.011600,  0.006750,  -0.184534,   0.264305
 2294,  1242,  22.51843425,  114.38588821,  0.038050,  0.031700,  0.016500,  0.010550,  0.006750,  -0.219963,   0.219653
